otu_id	am_group	reference_id	reference_taxonomy	class	order	family	genus	species	rank	score	abundance
86950ca2f4b6f1964f15c4df488dba112cdbbda3	Glomeromycota	Y17633	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_laevis	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora laevis	species	1	73
06991d41de6c1881bed193e465cb9a6411f7644f	Glomeromycota	EUK1618021	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0004	genus	0.996	73
9b1e2d94e79c60b9394952100fe87ea16980c6f4	Endogonomycetes	EUK1271087	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen01;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen01	Planticonsortiaceae_gen01_pseudo_sp_0006	genus	0.986	72
7ca7635177c93228f09e41baf77a2d2839acf120	Glomeromycota	EUK1188241	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0002	Glomeraceae_pseudo_sp_0002	family	0.97	72
b1d840bc4f1216af4195693d793dc62b9f20ff07	Glomeromycota	FJ009670	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_mellea	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora mellea	species	0.996	71
62b99306941aa0b6d3129df08e896d7846563fd3	Glomeromycota	EUK1187769	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeosporaceae_gen01;s__unclassified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeosporaceae_gen01	Archaeosporaceae_gen01_pseudo_sp_0001	genus	0.98	71
6e96d6c2150aa8d6d582a2600fc0ae8850d70799	Glomeromycota	EUK1188247	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0006	genus	0.982	69
bb520971c18450926c55e1c1e0b20cca1cee137e	Endogonomycetes	EUK1104816	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam05;g__Densosporales_fam05_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam05	Densosporales_fam05_gen01	Densosporales_fam05_gen01_pseudo_sp_0005	genus	0.98	69
e6552544ac7d211e692f2ca3dacc83582a356b67	Glomeromycota	DQ396687	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unclassified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_sp_0004	genus	0.982	69
565de5e456b7ac38249e35049a96d6025c0bdafe	Glomeromycota	MG829411	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonosporaceae_pseudo_gen_0001	Polonosporaceae_pseudo_sp_0001	family	0.974	68
3a55d2e5bbd6e444fb7dfffd9f669e59f33754c1	Glomeromycota	EUK1265834	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0006	genus	0.994	67
74e914d2da043aefa7dc6de3ca6e99582dcba17a	Endogonomycetes	KC708405	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortium;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortium	Planticonsortium_pseudo_sp_0006	genus	1	66
e44eefbc1eeeb62a8de0c9a563cd14088ecf27f7	Endogonomycetes	JF414224	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortium;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortium	Planticonsortium_pseudo_sp_0007	genus	1	66
72fbc106e56b78c22e1c787bfb977a47a48e1f7f	Glomeromycota	HE798946	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0010	genus	0.99	66
c3290e100d408833cd600e8d02dd4ea6d72656f5	Glomeromycota	EUK1620217	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0012	genus	0.996	66
39d0c60e8ea3bf50ae7949b41c48103bdea7e310	Glomeromycota	MG829574	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_sp_0012	genus	0.99	65
58bafd3197520852233830b0f8476deb0d464104	Glomeromycota	EUK1187778	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0007	genus	0.992	64
4d706bab5f74b61b7557dbe4db57e07a61dab8a7	Glomeromycota	LN623099	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__unclassified;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera_pseudo_sp_0003	genus	0.992	64
8b06537b7a502359b75f66b7f1e841e2515e0a56	Glomeromycota	AJ276081	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_occultum	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus_pseudo_sp_0002	genus	0.988	63
251735ff47ab053762385cd795bd5973708ea1df	Glomeromycota	JN131599	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Innospora;s__Innospora_majewskii	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Innospora	Innospora majewskii	species	0.996	63
49d287ee59f2abddbd32d806c9e093ef9a047466	Glomeromycota	EUK1269150	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Viscospora;s__Viscospora_viscosa	Glomeromycetes	Glomerales	Glomeraceae	Viscospora	Viscospora viscosa	species	1	63
4e68cbf3c253801a91df686235becaf1e431f88e	Endogonomycetes	EUK1190565	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen04;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen04	Planticonsortiaceae_gen04_pseudo_sp_0001	genus	0.984	63
d37eecf9901e6de9a7bc17f6183f4f55c9eac531	Glomeromycota	EUK1610408	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0013	genus	1	62
9610abba7592ded4d4aa2f6303a063e714bdb984	Glomeromycota	LN615280	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Pervetustaceae;g__Pervetustus;s__unclassified	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus_pseudo_sp_0002	genus	0.99	62
c38a86900b5d3ac3701810c731634f76675943b9	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0008	genus	0.982	62
5651616561233b6103ade716cb5f1dce42c63930	Endogonomycetes	MH174488	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen03;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen03	Densosporales_fam02_gen03_pseudo_sp_0001	genus	0.992	61
fc8e1bd77689bbb88215e6ca1ed1509357273ba6	Endogonomycetes	MH174511	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_pseudo_gen_0003	Densosporales_fam02_pseudo_sp_0004	family	1	59
14ca52ae18cc1145b2423742bccd611cf7d1beab	Glomeromycota	EUK1266083	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_sabulosa	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sabulosa	species	0.996	59
850bca9f11002b5cd3c032b127b246c75c989bc9	Endogonomycetes	KC708400	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_pseudo_gen_0002	Densosporales_fam02_pseudo_sp_0003	family	0.994	58
7dfa1d5fedba5529a6db1b9d7343a6534e26ba72	Glomeromycota	EUK1265889	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0008	genus	0.998	58
a82ed974120f560f026a7fdd9f5d43ab391e6947	Glomeromycota	LN615280	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Pervetustaceae;g__Pervetustus;s__unclassified	Paraglomeromycetes	Paraglomerales	Pervetustaceae	Pervetustus	Pervetustus_pseudo_sp_0003	genus	0.99	58
c65e7b07a511431bf7eb315de5c77ae5f08c2399	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0009	genus	0.984	57
578fd7dd9408f511bb16b43df02646b575db2c63	Glomeromycota	KC708350	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0005	genus	0.992	57
f59a01c19c151d5894eda386376011687de874cd	Glomeromycota	AJ306440	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0004	genus	0.998	55
744dd9a39fa0047edf0bf3daec79ef2a24f1acc2	Glomeromycota	EUK1610361	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Microdominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Microdominikia	Microdominikia_pseudo_sp_0003	genus	0.996	53
433408b95451a91adff53693a9e21ec7fdfbf05b	Glomeromycota	EUK1187996	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Epigeocarpum;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Epigeocarpum	Epigeocarpum_pseudo_sp_0002	genus	0.996	53
07cb16db8ee6a45a5015a0b97a01f5cb4da1583f	Endogonomycetes	EUK1190545	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam13;g__Densosporales_fam13_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam13	Densosporales_fam13_pseudo_gen_0001	Densosporales_fam13_pseudo_sp_0001	family	0.978	51
c2233c686f370accc92dc84a8f72965e783d7112	Glomeromycota	EUK1615014	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Scutellosporaceae;g__Scutellospora;s__unclassified	Glomeromycetes	Gigasporales	Scutellosporaceae	Scutellospora	Scutellospora_pseudo_sp_0004	genus	0.998	51
250e4b43ad9479902741a0ca79f305af2c367ab7	Glomeromycota	EUK1612093	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0011	genus	1	50
55b9709d244630d879ab77cdab92af6d8061a957	Glomeromycota	LN623099	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__unclassified;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera_pseudo_sp_0004	genus	0.98	50
f43f9f71dcb75acbd6569e4dab030f7bdfc67289	Glomeromycota	EUK1266132	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Redeckera;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera_pseudo_sp_0005	genus	0.98	49
4663f844456c24184b069f12acdf636ff17ef113	Endogonomycetes	KJ921774	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__unclassified;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_pseudo_fam_0001	Densosporales_pseudo_gen_0001	Densosporales_pseudo_sp_0001	order	0.956	48
c17b890aebf7660ce2c3264c6d82b9b4292475a0	Glomeromycota	EUK1619611	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0014	genus	0.986	48
e5003daebdf55843035d6fa57d68e24e2dbc8b54	Glomeromycota	AB594907	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0008	genus	0.992	48
330d635770abd63755c485343b8f80d06981eb35	Glomeromycota	GCA_910592345	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_brasilianum	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus brasilianum	species	0.996	47
c941fead68d0d38ebd07f0d18200cfacfd886fe0	Endogonomycetes	EUK1104237	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0010	genus	0.982	47
c7607d46f9781503bd61139714322c0ca91788ef	Endogonomycetes	EUK1104816	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam05;g__Densosporales_fam05_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam05	Densosporales_fam05_gen01	Densosporales_fam05_gen01_pseudo_sp_0006	genus	0.984	47
6d36c62dd561cf06672cbbeb9c12ce7ef3f44fdb	Glomeromycota	MG829521	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0013	genus	0.988	46
465b34fb1e5e51a1cb3b608914994db60d955d46	Glomeromycota	OQ595222	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Septoglomus;s__Septoglomus_altomontanum	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus_pseudo_sp_0001	genus	0.994	46
cf56d98cb6f7394755a56fc450286922528d9822	Glomeromycota	EUK1265834	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0009	genus	0.986	46
2aaafdbcb83eb5cbe995d17599c62e15e61e0b04	Glomeromycota	AB556928	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0009	genus	0.992	44
6f5cc3cdaa34d2be39f27ab486cf2f6ae9b50e6f	Glomeromycota	AF074346	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0006	genus	0.992	44
844ea8b6c0a88ba601c9e6f7af567bb18be31e27	Glomeromycota	EUK1268914	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Sclerocystis;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Sclerocystis	Sclerocystis_pseudo_sp_0002	genus	0.99	44
4a88c48b7c6d7387953e900bffd2954d579c5c77	Glomeromycota	EUK1124151	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0015	genus	0.998	43
7c1309ea4431c5b023282f02c11e731fc79f4a0f	Glomeromycota	EUK1124315	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__Rhizoglomus_invermaium	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus invermaium	species	1	43
c8f374781ea55f9233a312cb2585df452547b1bd	Glomeromycota	EUK1610745	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Microdominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Microdominikia	Microdominikia_pseudo_sp_0004	genus	0.994	43
e5d1f7e1112ea09682472fbfdbbdf7fb2768d1cc	Endogonomycetes	EUK1271032	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen01	Densosporales_fam02_gen01_pseudo_sp_0007	genus	0.984	43
a377c3f2a87f7b0eea74d3f7fa572af17fecaf2c	Endogonomycetes	EUK1271067	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam16;g__Densosporales_fam16_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam16	Densosporales_fam16_gen01	Densosporales_fam16_gen01_pseudo_sp_0001	genus	0.998	42
9e18e5ddf4a876e97cf0300ef2119f821760531f	Glomeromycota	EUK1269024	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Silvaspora;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Silvaspora	Silvaspora_pseudo_sp_0006	genus	0.984	41
58a457b6ed117c5c1bddf740b0ead40661c69258	Glomeromycota	KC708350	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0007	genus	0.992	41
0c315957bd565989f9fdeb0e88ad1370d2f19b85	Glomeromycota	LN623099	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__unclassified;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_pseudo_gen_0002	Diversisporaceae_pseudo_sp_0002	family	0.956	41
a79b8d6bbafc4da614f18b92ed0fbd5425a7a6c7	Endogonomycetes	EUK1190569	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen06;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen06	Planticonsortiaceae_gen06_pseudo_sp_0004	genus	0.994	40
5f3eae0c3f0c8e740534229dea8bd8a6722c3c38	Endogonomycetes	EUK1190563	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen01;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen01	Planticonsortiaceae_gen01_pseudo_sp_0007	genus	0.986	40
aa839f561fd6d4f6c302d0033e02e28623630002	Glomeromycota	EUK1265854	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0010	genus	0.998	40
05c6cad26a8e74c4cda9acbe05777f8c6f86d19f	Glomeromycota	EUK1202772	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_macrocarpum	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus macrocarpum	species	1	39
dadeb104d198b1ae1b530bdb0893bce6c6661e22	Glomeromycota	EUK1267907	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0007	genus	0.99	38
0a842939c3d87903aa93b8f6320c00ea1a4837dc	Glomeromycota	KC708343	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0012	genus	0.998	38
b32cdfbef13be8a63e02adb2178b6b97e458c83d	Glomeromycota	FJ009672	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Scutellosporaceae;g__Scutellospora;s__unclassified	Glomeromycetes	Gigasporales	Scutellosporaceae	Scutellospora	Scutellospora_pseudo_sp_0005	genus	0.994	37
1dd2c438b0b18f58093ca23cea2d9602569285fe	Endogonomycetes	MH174519	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortium;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortium	Planticonsortium_pseudo_sp_0009	genus	0.988	37
8935267b8900d1d9e6644189f225274d3a622e07	Glomeromycota	AB594909	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen21;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen21	Glomeraceae_gen21_pseudo_sp_0003	genus	1	37
9a46e5bd1fee4a3d4780aa763a674017e86d9b5d	Endogonomycetes	EUK1124754	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen04;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen04	Planticonsortiaceae_gen04_pseudo_sp_0002	genus	0.998	36
be4e1298f1f5fbee213d5d1948894165f40afb75	Glomeromycota	EU417640	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0013	genus	0.99	36
8d88b71677efe723c3149764fe367f133f078299	Glomeromycota	EUK1201005	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0014	genus	0.992	35
a196e0f806ad3d9dbfb3b0075e721914dec6d34c	Glomeromycota	EUK1612141	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0010	genus	0.996	35
0da0e451be41c7af30522fc92f4bc220aacf2419	Glomeromycota	EUK1187765	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_sp_0013	genus	0.99	34
bc48da4c9431d2567b32ba52df21dffc6d72b72b	Endogonomycetes	EUK1190559	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam16;g__Densosporales_fam16_gen07;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam16	Densosporales_fam16_gen07	Densosporales_fam16_gen07_pseudo_sp_0002	genus	0.984	34
c725ca8d72c001c9ae08d81c6d4a73491e4c0dbd	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_pseudo_gen_0001	Densosporales_fam03_pseudo_sp_0001	family	0.972	34
b6683cab81a18f9edd18b1350631c1b9e886e57e	Glomeromycota	MG253631	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__Acaulospora_koskei	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora koskei	species	0.996	33
f59fb603ebb8ae79708dd4f33e4a807801017637	Endogonomycetes	EUK1271033	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen02;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen02	Densosporales_fam02_gen02_pseudo_sp_0003	genus	0.986	33
f231f229f44ed552b9917ae5cdab44dd302baae0	Glomeromycota	EUK1203061	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0016	genus	0.99	32
a60153caa1208bac3d2cb89eddd647c5a0377186	Glomeromycota	HE798832	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen11;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0003	Glomeraceae_pseudo_sp_0003	family	0.974	31
