otu_id	reference_id	reference_taxonomy	class	order	family	genus	species	rank	score	abundance
0db0b3cf77dc28435221417e4a1a2d4436445a26	HE798793	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0069	genus	0.98	30
12f069c5c0435f4b50ad7c3573d03c8ed5c5cd5e	LT217326	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__unidentified	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus_pseudo_species_0006	genus	0.995	30
39d57c2b84e4d72cab93370bb5a92a8c44b912c1	HE798800	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0070	genus	1	30
4a4477a44596fbd7f358ab864f34a0eaab5c23de	AB047307	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__Ambispora_leptoticha	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0004	genus	0.985	29
a7b239c96740e6eb39685791c2c4e72447d8ca71	EUK1124172	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_species_0006	genus	1	29
e585ad84045a9f97bfbdd08a675f36e52c8766df	HF566716	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0071	genus	0.985	29
0a842939c3d87903aa93b8f6320c00ea1a4837dc	HE799135	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0072	genus	1	28
9fa781fe836c0850b2596847f5e3383da6bde9bc	JN009217	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0073	genus	0.99	28
aacedc7132b03353079265dd5c129ea73b029f7a	HE799047	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0074	genus	0.995	28
b0fd1cef27b03cc9082d502a1fa95c5d9e0bcce0	LN827484	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0075	genus	0.995	28
cf56d98cb6f7394755a56fc450286922528d9822	LT723224	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0022	genus	0.985	28
2af4e9f1ee55d56e859d91f9752bf522777e67b0	JQ654506	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0076	genus	1	27
d27ea96d785245c3f0bdf01d914f33b01570fae3	HE799015	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0077	genus	0.985	27
de101d4887e0831c72892bc0913a0312250c6383	LN623004	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0013	genus	0.975	27
a8c2f3a2edb6308f4dca331647460fa89885f9d6	FN869795	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0013	genus	0.98	26
61bc339ea57bfe78525b20905309ca5fdbf1dd12	LR596339	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__Archaeospora_ecuadoriana	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0023	genus	0.985	25
6367170d1c9ea3f82b250cef4839e1f2e05017e8	JF414188	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0005	genus	0.995	25
6943844118da1edd676f7086b0c803c310dde9a2	LN618176	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0014	genus	0.985	25
e662558bc1b9c1ccd0041bfea4d0baa434ced144	GQ140600	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0015	genus	0.995	25
2d7b2f6451a9ac68cd92814a62fbb47439f44221	AF485861	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0006	genus	1	24
6e7fab78be236b59ee32a0a966d9545aa152f098	LT983310	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0016	genus	0.99	24
96fada5845901dc2c43f89e3b4831c599a4cdeaa	LN623004	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0014	genus	0.99	24
e412c9b462e5d3c78e35569c5caafcda62b6dcad	HE798832	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0078	genus	0.975	24
ee13dd06902e26a753f9a4dfbd99478ea0cb0c9b	DQ396690	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0007	genus	0.98	24
1f70d76dbbc281a7919850543246a8b7e138007c	JQ246031	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0079	genus	0.99	23
9c00c21fd232f223e700f321e40df83a1be7e901	HF566504	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0080	genus	0.99	23
f231f229f44ed552b9917ae5cdab44dd302baae0	HE576883	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0017	genus	0.99	23
1485767c9d371fb76d6e3a7e551657f2b059e69c	HF566519	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0081	genus	0.995	22
2ab11c0d8b0802017bb2998cc73a54e8f6266680	AM713425	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_celata	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0015	genus	0.98	22
b787c11d79c0fffa1be5e49f373356c56d09d01c	LT982088	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__unidentified	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus_pseudo_species_0007	genus	0.98	22
055f08056accabea6f113894ec4d25d603279e40	KF467259	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0082	genus	1	21
063ad082ff89e700967d5e8bad75599371837391	KC708352	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0016	genus	0.99	21
09b5ec885b95cd5befe71dcfe7cae9c654f34356	EF581874	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__Diversispora_celata	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0017	genus	0.97	21
3d2bbd8e8f8154ffdb109829c1860fd7d378813f	HM153420	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_iranicum	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus iranicum	species	0.995	21
80dde956eb1ef9e5af06d4515e906db5e4527d20	LN618176	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0018	genus	0.97	21
9238478c13b95e7fbd891cf805e3ad1be19829e6	HE613486	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0083	genus	1	21
981c038d2a140a7184d10fd87c052c6e775b2fe4	HE798793	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0084	genus	0.99	21
4ffd80f9ce8c0790fdab33116ed590a5230dbdb7	HE798800	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0085	genus	0.995	19
91038a73e19c903f1fe2ad1a35e11a32c4652cd2	KJ960057	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0086	genus	1	19
ad8ec1d314e05aa270be96b980fba8cbdd58f427	HE799235	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0087	genus	0.99	19
c6c4a067cbdeb36029060dcb903981fcdb5ad7f0	GU238397	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0019	genus	0.985	19
b55e37b7b7e0855247ac0043b01b4a8ed5588694	FR717169	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__Glomus_intraradices	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus intraradices	species	0.995	18
2a967c8a786ad195d1afefa12694d8c4f4810d1e	FN869795	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0020	genus	0.97	17
5e21a57b4ffa2e6c3c1e071f9aa2318d8b990a31	KC708375	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0024	genus	0.98	17
749ef60bfe0741d2e8141b2c3be7b6621a654206	HE799013	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0088	genus	0.995	17
8cb485dcfe9b9e33a9037ab352a65ebfcddb3dc1	EU123390	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0018	genus	0.99	17
9520dde021c32c130b89f66921327fbb06f41ef6	LT982886	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0089	genus	1	17
9e9b544ecc2ff0b87d11660861d6a0dce0e7babc	LN617317	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0090	genus	0.995	17
f7fe94b0788d3ab94922225d4d0f31ed9573903f	AM746135	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0091	genus	0.99	17
79fa10da341655042cb373f8145238099d763d59	EUK1187773	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_species_0007	genus	0.97	16
7b8ea5737d2660289234a227591698567440a74e	EUK1187779	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_species_0008	genus	0.995	16
9a78a0d89607b25cad3e526dc59ea880f8bc92eb	EUK1201282	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_species_0009	genus	0.995	16
e06b8230aed1e3cb0e102b11bec99271d7b08392	HG004493	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0021	genus	0.97	16
2bf4973e1aa90036f2835457dd047ea14e24d0c1	MG829458	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_species_0003	genus	1	15
75988fbcc5d1aa50425cc0c373e2eaa2417a9ffc	EUK1124125	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_pseudo_genus_0001	Diversisporaceae_pseudo_species_0001	family	0.955	15
b436bcbb771c57371145b674e7b3820c6f216946	HE799049	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0092	genus	0.99	15
cd7cefdc0a6d5244e2372b55333ca1425825f17e	FR686935	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_pseudo_genus_0002	Diversisporaceae_pseudo_species_0002	family	0.955	15
e58db84eab65a88b8b9d2e61a9d4757c52a3cc01	EU123459	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0093	genus	1	15
39d1e9bd5d51c35d68e425cea6df786242b4aefa	FJ009617	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_irregularis	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus irregularis	species	0.995	14
3fd54b35127830682766a7d1edbce9efb053be69	LN617866	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Scutellospora;s__unidentified	Glomeromycetes	Gigasporales	Gigasporaceae	Gigasporaceae_pseudo_genus_0001	Gigasporaceae_pseudo_species_0001	family	0.96239	14
48a623d6ef985bcf0cbe615ad450c370be40ee8e	LN824653	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0022	genus	0.99	14
58f648014e460e239ae4fa572b60c1f1e88efedb	LN824237	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0025	genus	0.99	14
847d52122f8b48a7835ffa71f9864e5a341b1516	GU238397	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Claroideoglomus;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	Claroideoglomus_pseudo_species_0023	genus	0.995	14
98778147d197edd31cd5970f06cb164da04df8cd	HE799037	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0094	genus	0.99	14
c6fb3cfc48eeaa6a9cd311f87be253be849ca847	LN616501	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0095	genus	0.975	14
3a6107b1d0879dc391e66ea786362f01090cc96d	EUK1187836	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0019	genus	0.97	13
769cffbb7f4e9feb63717a52c102686efdbf974c	EUK1124321	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Viscospora;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Viscospora	Viscospora_pseudo_species_0001	genus	0.995	13
d2da69b4f3420da858ab42a8d57c44ed03917eb7	KJ952225	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_genus_0003	Glomeraceae_pseudo_species_0003	family	0.9613	13
e95a2947c20718944e9f5c5010d6b97948b7f9b1	LT217172	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__unidentified	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus_pseudo_species_0009	genus	1	13
fd3a78eae45bda9fea4b84beaf70bda396ad2d80	HF954711	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0020	genus	0.99	13
59880d210f56ff15a94f4f75629cc9b19f28ef73	HM051308	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0096	genus	0.995	12
a9a5e0fa7f5e8af30a4e8486867df6c1d7b68124	JF414191	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0097	genus	0.99	12
c199893c42c4e9e90464ce72625b0a2f5f145639	HF566519	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0098	genus	0.995	12
ceb827b19be0cc277f57318283cb236c540327ba	EUK1187850	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unidentified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_species_0007	genus	1	12
dcb9f82b530f9b9a3fe493de8f37a13f9519491a	HF954832	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0021	genus	0.995	12
24ec8e1b2d3c2dee91c2824080262dc03f90397d	LN826577	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_species_0026	genus	0.995	11
2a3fca224a1b1b6fa547c1a94c84644740cbca43	LN621126	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_genus_0004	Glomeraceae_pseudo_species_0004	family	0.955	11
3a41f16b6e27581b4386081495d230e57895fa46	LT217260	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unidentified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_species_0022	genus	0.99	11
a114e490384e7fc313958fe8182bda326d6abf44	JQ246059	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unidentified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulosporaceae_pseudo_genus_0001	Acaulosporaceae_pseudo_species_0001	family	0.955	11
b04b5eff5b06ed1ae922d54920d19ec5f17048ec	JN009211	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0099	genus	1	11
ccfa0854769b526d4946eaeb01917628b1b52c87	AF485861	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0008	genus	0.99	11
f4e66048c41aae7e64ae36fe7df32341f49be94c	HE798946	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0100	genus	0.99	11
3f9a93be20b79c1223a79a619a96e8e8c029bed5	DQ396690	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_species_0009	genus	0.985	10
942df04bead0f2a35cc815e9fb1003f1c789b4f4	LN826457	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unidentified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_species_0007	genus	0.99	10
e243e3ca29bbcbc0fc29ec6fb26e8439857426a2	LN617014	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0101	genus	1	10
fca79b7c2d0259e2db55f9f3a3968f355b0064cd	EUK1105140	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Pseudoentrophosporaceae;g__Pseudoentrophospora;s__unidentified	Glomeromycetes	Entrophosporales	Pseudoentrophosporaceae	Pseudoentrophospora	Pseudoentrophospora_pseudo_species_0001	genus	0.985	10
15e3fe5acadb867bca8123f24c9aec20d92fda1d	LN824512	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Gigasporales;f__Gigasporaceae;g__Scutellospora;s__unidentified	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora_pseudo_species_0002	genus	0.985	9
718579088fd48c09bf0c1e63ef91bd14f1a55c82	EUK1187762	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__Ambispora_fennica	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora fennica	species	1	9
8d0929de2774a36d6957489fe7c0b063e36a672a	FN430571	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unidentified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_species_0008	genus	0.985	9
bf9b2ce1f2e1e21f73f84d394eeec5378d71a497	HE799042	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unidentified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_species_0102	genus	0.99	9
